,NU_ANO_CENSO,CO_UF,CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,DS_ENDERECO,NU_ENDERECO,DS_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_DDD,NU_TELEFONE,NU_TELEFONE_PUBLICO,NU_FAX,new_latitude,new_longitude,latitude,longitude,email,url_website,abr_nome,Lat,Long,Detalhamento,,,,,,,,,,,,
168309,2018,43,4314902,ESCOLA DE EDUCACAO PROFISSIONAL UNITEC,43249809,AVENIDA ALBERTO BINS,410,5 ANDAR,CENTRO HISTORICO,90030140,51,30760650,-,-,-30.0279853,-51.2225408,,,,,,-30.0279853,-51.2225408,Universitário Escola de Educação Profissional,410, Avenida Alberto Bins, Centro Histórico, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90030-140, Brasil,
168310,2018,43,4314902,ESC PROF FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,43251005,AVENIDA PRINCESA ISABEL,370,-,SANTANA,90620000,51,32303600,32354142,32303600,-30.049193,-51.2092485,,,,,,-30.049193,-51.2092485,Escola Profissional Fundação Universitária de Cardiologia,370, Avenida Princesa Isabel, Santana, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90620-001, Brasil,
168311,2018,43,4314902,5166 EEI ABRASCE PARTENON,43254209,R MILTON SALES SILVEIRA,37,-,CEL AP BORGES,91530660,51,33197898,-,-,-30.0700604,-51.1832874,-30.0700604,-51.1832874,escola.partenon@abrascerestauracao.org            ,                                                                                                    ,5166 ABRASCE PARTENON         ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168312,2018,43,4314902,5165 IEI VOVO BELINHA,43254403,AV JOAQUIM PORTO VILLANOVA,136,VILA PINTO,JARDIM CARVALHO,91410400,51,33381044,-,-,-30.0482674,-51.155567600000005,-30.0482674,-51.155567600000005,cintia.vovobeli@gmail.com                         ,                                                                                                    ,5165 VOVÃ BELINHA             ,-30.0557295,-51.1593468,Avenida Joaquim Porto Villanova, Jardim do Salso, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91530-390, Brasil,,,
168313,2018,43,4314902,ESC EDUC INF DESCOBRINDO A VIDA,43254608,RUA PROFESSOR CLEMENTE PINTO,701,-,MEDIANEIRA,90870220,51,32330829,-,-,-30.06878,-51.2130629,,,,,,-30.06878,-51.2130629,Rua Professor Clemente Pinto, Vila Mariano de Matos, Medianeira, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90880-310, Brasil,,
168314,2018,43,4314902,5169 IEI SONHO MEU,43254624,AV MOAB CALDAS ACESSO 6,20,VILA TRONCO,SANTA TEREZA,90880310,51,32338068,-,-,-30.067930699999998,-51.216404100000005,-30.067930699999998,-51.216404100000005,crechesonhomeu@gmail.com                          ,                                                                                                    ,5169 SONHO MEU                ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168315,2018,43,4314902,5167 EEI PADRE VALLE NOSSO SONHO II,43259014,AV BERNARDI,61,-,CRISTO REDENTOR,91040030,51,33433436,-,-,-30.009849699999997,-51.15648770000001,-30.009849699999997,-51.15648770000001,e.e.i.nossosonho2@hotmail.com                     ,                                                                                                    ,5167 PADRE VALLE              ,-30.010422,-51.1565123,Avenida Bernardi, Cristo Redentor, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91040-000, Brasil,,,
168316,2018,43,4314902,5164 EEI ARCO IRIS II,43260004,R TOBAGO,1260,-,RESTINGA,91790530,51,32612081,-,32610170,-30.155788300000005,-51.137066499999996,-30.155788300000005,-51.137066499999996,acobreve@gmail.com                                ,                                                                                                    ,5164 ARCO ÃRIS II             ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168317,2018,43,4314902,ESC EDUC INF DUMBO,43274005,RUA FRANCISCO MATTOS TERRES,240,-,CENTRO HISTORICO,90001970,51,33112357,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
168318,2018,43,4314902,ESC EDUC INF TIA DAISY,43275001,RUA DOM JAIME DE BARROS CAMARA,436,-,SARANDI,91130160,51,30243758,-,-,-30.0070546,-51.1300736,,,,,,-30.0070546,-51.1300736,Rua Dom Jaime de Barros Câmara, Sarandi, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91130-210, Brasil,,,
168319,2018,43,4314902,5148 EEI MARISTA MENINO JESUS,43280005,RUA GRACA MOURA,100,-,HUMAITA,90220330,51,30580603,-,-,-30.017665100000002,-51.213507299999996,-30.017665100000002,-51.213507299999996,meninojesus@maristas.org.br                       ,                                                                                                    ,5148 MENINO JESUS LOT STA TERE,Não encontrado,Não encontrado,,,,,,,,,,,,,
168320,2018,43,4314902,5150 EEI SEMEANDO O AMANHA,43281001,TRAV COSME E DAMIAO,84,-,PARTENON,90680247,51,33222654,-,-,-30.0695528,-51.198208799999996,-30.0695528,-51.198208799999996,semeandoamanha2008@hotmail.com                    ,                                                                                                    ,5150 SEMEANDO O AMANHA        ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168321,2018,43,4314902,5153 EEI MEU DENGO,43282008,R GERALDINA BATISTA,115,-,RUBEM BERTA,91150095,51,33646437,-,99200297,-30.0080712,-51.1142777,-30.0080712,-51.1142777,escolainfantilmeudengo@hotmail.com                ,                                                                                                    ,5153 MEU DENGO                ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168322,2018,43,4314902,5159 EEI TIA IARA,43282016,R ARAPEI,551,FUNDOS,CRISTAL,90830470,51,992911918,-,99668287,-30.0872609,-51.2297719,-30.0872609,-51.2297719,crechetiaiara@hotmail.com                         ,                                                                                                    ,5159 TIA IARA                 ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168323,2018,43,4314902,5155 IEI RENOVAR DA ESPERANCA,43283004,R JACQUES YVES COSTEAU,565,-,RESTINGA,91790425,51,32497520,32662442,99351625,-30.1588946,-51.1327706,-30.1588946,-51.1327706,noris.manito@hotmail.com/  g8figueiro@gmail.com   ,                                                                                                    ,5155 RENOVAR DA ESPERANÃA     ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168324,2018,43,4314902,5161 EEI RAIO DE SOL,43284000,RUA COLINA,150,-,VILA NOVA,91750000,51,32451046,-,-,-30.1330412,-51.1995926,-30.1330412,-51.1995926,eirscamponovo@yahoo.com.br                        ,                                                                                                    ,5161 RAIO DE SOL              ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168325,2018,43,4314902,5192 EEI RENASCER DA ESPERANCA,43285007,AV ECON NILO WULFF,919,984804762,RESTINGA,91790000,51,30124576,-,32508100,-30.150521500000004,-51.1451066,-30.150521500000004,-51.1451066,renascereducacaoinfantil@outlook.com              ,                                                                                                    ,5192 RENASCER DA ESPERANÃA    ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168326,2018,43,4314902,EMEF RINCAO,43293050,BC UM RUA LUIZ OTAVIO,347,LOTEAMENTO RINCAO,BELEM VELHO,91787331,51,32895831,-,32615676,-30.118968,-51.160911,-30.118968,-51.160911,emef.rincao@smed.prefpoa.com.br                   ,http://websmed.portoalegre.rs.gov.br/escolas/rincao/                                                ,RINCÃO                        ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168327,2018,43,4314902,EMEF MORADAS DA HIPICA,43293069,R GERALDO TOLLENS LINCK,0,-,HIPICA,91787214,51,33122426,-,32895829,-30.159039,-51.171097,-30.159039,-51.171097,moradasdahipica@gmail.com                         ,http://websmed.portoalegre.rs.gov.br/escolas/moradasdahipica/index.htm                              ,HÃPICA                        ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168328,2018,43,4314902,EEI MUNDO DOS ANJOS,43295150,RUA GIORDANO BRUNO,96,-,RIO BRANCO,90420150,51,32375833,99537771,-,-30.035129,-51.2065246,,,,,,-30.035129,-51.2065246,Rua Giordano Bruno, Rio Branco, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90420-140, Brasil,,,
168329,2018,43,4314902,5172 EEI POPULAR NOVA GERACAO,43295274,R PRIMAVERA,50,-,SARANDI,91140290,51,33404386,-,-,-29.9882512,-51.1345219,-29.9882512,-51.1345219,ngeracao@hotmail.com                              ,                                                                                                    ,5172 NOVA GERAÃÃO             ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168330,2018,43,4314902,5176 IEI OSICOM III,43295282,R BONIFACIO CALDERON,45,-,PASSO DAS PEDRAS,91230170,51,33563395,96794951,33445159,-30.0206808,-51.127016600000005,-30.0206808,-51.127016600000005,infantilosicom3@gmail.com                         ,                                                                                                    ,5176 OSICOM III               ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168331,2018,43,4314902,5219 IEI PINGO DE MEL,43295290,RUA BECO DOS MARIANOS,164,-,AGRONOMIA,91540605,51,33524260,93310060,98469015,-30.067648100000003,-51.143803000000005,-30.067648100000003,-51.143803000000005,IDEIPINGODEMEL@YAHOO.COM.BR                       ,                                                                                                    ,5219 PINGO DE MEL             ,-30.0680743,-51.1434118,Beco dos Marianos, Agronomia, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91540-000, Brasil,,,
168332,2018,43,4314902,5190 EEI PINGUINHOS DE OURO,43296130,BC CARLOS SUPERTI,300,-,VILA NOVA,91750020,51,-,81219053,32499189,-30.1243929,-51.2175596,-30.1243929,-51.2175596,eeipinguinhosdeouro@gmail.com                     ,                                                                                                    ,5190 PINGUINHOS DE OURO       ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168333,2018,43,4314902,TOP 10 - SOL E ANGEL ESC INF LTDA,43296149,AVENIDA PEREIRA PASSOS,936,-,VILA ASSUNCAO,91900240,51,32690202,-,-,-30.1038299,-51.2529217,,,,,,-30.1038299,-51.2529217,Avenida Pereira Passos, Vila Assunção, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91900-050, Brasil,,,
168334,2018,43,4314902,5175 IEI OSICOM II,43296181,R MANOEL FERRADOR,405,-,PASSO DAS PEDRAS,91230370,51,30193822,-,33475112,-30.0173925,-51.126108200000004,-30.0173925,-51.126108200000004,OSICOM22@GMAIL.COM                                ,                                                                                                    ,5175 OSICOM II                ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168335,2018,43,4314902,5187 EEI SEIS MORANGUINHOS,43296190,R SARGENTO MANOEL ARRUDA,405,-,JARDIM CARVALHO,91430220,51,33812548,33892802,-,-30.046754999999997,-51.1465118,-30.046754999999997,-51.1465118,escolaseismoranguinhos@gmail.com                  ,                                                                                                    ,5187 SEIS MORANGUINHOS        ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168336,2018,43,4314902,5185 EEI SAO MARCOS,43297110,R ANTONIO JOSE DE SANTANA,899,-,AGRONOMIA,91540180,51,33222742,-,-,-30.085306300000003,-51.1154847,-30.085306300000003,-51.1154847,a.b.saomarcos@hotmail.com                         ,                                                                                                    ,5185 SÃO MARCOS               ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168337,2018,43,4314902,5189 IEI CANTO DOS ANJOS,43298133,R FELISBERTO MAIA,190,-,MARIO QUINTANA,91260371,51,92271078,-,33380224,-30.029796899999997,-51.1090545,-30.029796899999997,-51.1090545,anjos180@yahoo.com.br                             ,                                                                                                    ,5189 CANTO DOS ANJOS          ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168338,2018,43,4314902,5181 EEI PLANETA MAGICO,43298150,R B VILA BECO DOS HERDEIROS,61,VILA DOS HERDEIROS,AGRONOMIA,91540030,51,33774081,-,-,-30.085206,-51.1159756,-30.085206,-51.1159756,escolainfantilplanetamagico@gmail.com             ,                                                                                                    ,5181 PLANETA MÃGICO           ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168339,2018,43,4314902,ESC EDUC INF RECANTO DO SABER,43298168,RUA FRANKLIN,105,CASA,JARDIM ITU SABARA,91210060,51,993232325,-,-,-30.0408436,-51.1427576,,,,,,-30.0408436,-51.1427576,Rua Franklin, Jardim Sabará, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91210-110, Brasil,,,
168340,2018,43,4314902,ESC EDUC INF AQUARELA DO ABC,43298184,RUA PROFESSOR CARVALHO FREITAS,829,CASA,CASCATA,91720090,51,38980916,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
168341,2018,43,4314902,5179 IEI DUTRA JARDIM,43298206,R ALBERTO SEHBE SIMON,74,VILA DUTRA JARDIM,RUBEM BERTA,91160595,51,33814901,-,84661805,-30.0010911,-51.101411600000006,-30.0010911,-51.101411600000006,dutrajardim_2009@hotmail.com                      ,                                                                                                    ,5179 DUTRA JARDIM             ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168342,2018,43,4314902,EEI PEQUENO APRENDIZ,43298214,RUA ANTONIO FRANCISCO LISBOA,150,-,RUBEM BERTA,91180040,51,33668456,-,-,-30.0078042,-51.0967592,,,,,,-30.0078042,-51.0967592,Rua Antônio Francisco Lisboa, Parque dos Maias, Rubem Berta, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91180-040, Brasil,,
168343,2018,43,4314902,5184 EEI JARDIM IPIRANGA,43299148,AV ENG ARY DE ABREU LIMA,390,-,VILA IPIRANGA,91360070,51,33470210,-,-,-30.026365000000002,-51.15442720000001,-30.026365000000002,-51.15442720000001,julianal_brito@hotmail.com                        ,                                                                                                    ,5184 JARDIM IPIRANGA          ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168344,2018,43,4314902,ESC EDUC INF MUNDO DA IMAGINACAO,43299172,RUA DONA FIRMINA,151,-,SAO JOSE,91520210,51,33153491,-,33153491,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
168345,2018,43,4314902,5177 EEI SAO GUILHERME,43299199,DIRETRIZ 3729,116,-,PARTENON,91520650,51,33849997,-,33849997,-30.0673354,-51.1595448,-30.0673354,-51.1595448,escolasaoguilherme@yahoo.com.br                   ,                                                                                                    ,5177 SÃO GUILHERME            ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168346,2018,43,4314902,5186 EEI CANTINHO ENCANTADO,43300081,RUA JOSE INACIO DA SILVA,441,-,BELEM NOVO,91780240,51,985248231,-,98523820,-30.206681899999996,-51.1701408,-30.206681899999996,-51.1701408,jeannine.kercher@gmail.com                        ,                                                                                                    ,5186 CANTINHO ENCANTADO       ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168347,2018,43,4314902,5188 EEI ANJOS DA TINGA,43300120,RESTINGA 4 UNIDADE ACESSO 6,4628,-,RESTINGA,91795100,51,984975202,32484573,98617808,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
168348,2018,43,4314902,ESC EDUC INF MUNDO MAGICO DA CRIANCA,43300138,RUA SAPE,621,-,PASSO DA AREIA,91350050,51,33436192,-,-,-30.0178964,-51.1637237,,,,,,-30.0178964,-51.1637237,Rua Sapé, Passo da Areia, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91350-090, Brasil,,,
168349,2018,43,4314902,5180 EEI PORTAL ENCANTADO,43300146,R JAIME LINO DOS SANTOS FILHO,604,QUINTA DO PORTAL,LOMBA PINHEIRO,91550610,51,33181777,-,98295034,-30.085206,-51.1159756,-30.085206,-51.1159756,                                                  ,                                                                                                    ,5180 PORTAL ENCANTADO         ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168350,2018,43,4314902,5173 EEI CASA DE NAZARE,43300170,ESTR ARACAJU,453,-,VILA NOVA,91740320,51,32491444,97252650,32427266,-30.1033387,-51.2192456,-30.1033387,-51.2192456,escolacasanazare@gmail.com                        ,                                                                                                    ,5173 GALBUSERA                ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168351,2018,43,4314902,ESC EDUC INF VIDA NOVA,43300189,RUA SANTO GUERRA,151,-,NAVEGANTES,90240170,51,41014486,-,-,-29.9954777,-51.2005068,,,,,,-29.9954777,-51.2005068,Rua Santo Guerra, Navegantes, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90245-000, Brasil,,,
168352,2018,43,4314902,SENAC SAUDE,43313051,ASSIS BRASIL,1481,-,PASSO DA AREIA,91010005,51,33410444,-,-,-30.0113098,-51.1644181,,,,,,-30.0113098,-51.1644181,Assis Brasil (Fora do Corredor), Avenida Assis Brasil, Passo da Areia, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91010-002, Brasil,,
168353,2018,43,4314902,CENTRO DE FORMACAO PROFISSIONAL SENAI PORTO ALEGRE,43326080,AVENIDA ASSIS BRASIL,8450,-,SARANDI,91140000,51,39042600,-,-,-29.98116485,-51.1159040548203,,,,,,-29.98116485,-51.1159040548203,Faculdade de Tecnologia Senai de Porto Alegre,8450, Avenida Assis Brasil, Sarandi, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91140-000, Brasil,
